participant,block,trial,effect,order,distance,diag,config_1,config_2,h_1,w_1,h_2,w_2,h_3,w_3,choice,choice_name,rt,correct
7,1,151,critical,wdh,45,upper,4,4.2,125,200,117,117,200,125,1,w,2.0099570751190186,1
7,1,152,critical,hdw,45,lower,3,3.2,133,57,65,65,57,133,1,h,1.4167399406433105,1
7,1,153,filler_square,NA,NA,NA,2.2,2.21,96.86611700986717,147.17099102709653,168.18793302910564,168.18793302910564,167.52811154087684,127.39319351951765,2,NA,0.7346897125244141,1
7,1,154,critical,hwd,60,upper,2.1,2.12,200,125,125,200,100,100,2,w,1.2090730667114258,1
7,1,155,filler_square,NA,NA,NA,3,3.2,76.96165185452378,84.9235835538633,102.5751841781022,73.92983761293198,105.4459484226208,105.4459484226208,3,NA,0.871246337890625,1
7,1,156,critical,hwd,45,lower,2.1,2.12,133,57,57,133,65,65,1,h,1.138828992843628,1
7,1,157,critical,dwh,60,lower,1,1.3,55,55,57,133,133,57,3,h,0.8930444717407227,1
7,1,158,critical,wdh,60,upper,2.1,2.11,125,200,100,100,200,125,1,w,1.4084513187408447,1
7,1,159,filler_square,NA,NA,NA,4,4.2,93.27605976947824,100.72824794536653,86.40105981419372,92.56931706528263,115.74768910233374,115.74768910233374,3,NA,0.7503676414489746,1
7,1,160,catch,NA,NA,NA,2.1,2.11,116,74,142,183,78,112,2,NA,0.6548788547515869,1
7,1,161,critical,dwh,45,lower,4,4.2,65,65,57,133,133,57,3,h,0.8675992488861084,1
7,1,162,filler_random,NA,NA,NA,4,4.2,196.74980028466817,121.66880049902373,161.78480702265563,57.76307988130772,74.8715921800721,160.17691485998262,1,NA,0.8008592128753662,1
7,1,163,critical,whd,45,upper,3,3.2,125,200,200,125,117,117,1,w,1.0326626300811768,1
7,1,164,filler_random,NA,NA,NA,2.1,2.11,72.74370946702733,102.05128531841429,194.09492017224574,184.83262829073942,187.32598624548334,119.91152119271325,2,NA,0.7824485301971436,1
7,1,165,critical,dhw,60,upper,4,4.2,100,100,200,125,125,200,3,w,0.8199253082275391,1
7,1,166,filler_square,NA,NA,NA,1,1.2,149.88978159200303,68.2445788082867,157.06553579168695,157.06553579168695,144.82034714386515,123.28763953126106,2,NA,0.7165899276733398,1
7,1,167,critical,hdw,45,upper,1,1.2,200,125,117,117,125,200,1,h,1.1560893058776855,1
7,1,168,critical,hwd,45,upper,4,4.2,200,125,125,200,117,117,1,h,0.8371109962463379,1
7,1,169,catch,NA,NA,NA,1,1.3,95,95,170,155,133,57,2,NA,0.6588296890258789,1
7,1,170,filler_random,NA,NA,NA,4,4.1,104.92598185854058,195.54415793816418,59.269860169662046,166.43134772401544,88.05343950234388,145.60427641267665,1,NA,0.743422269821167,1
7,1,171,critical,wdh,60,lower,2.1,2.11,57,133,55,55,133,57,3,h,1.400451898574829,1
7,1,172,critical,wdh,45,lower,2.1,2.11,57,133,65,65,133,57,3,h,1.3599298000335693,1
7,1,173,critical,hdw,60,upper,2.1,2.11,200,125,100,100,125,200,1,h,1.1763091087341309,1
7,1,174,critical,hwd,60,upper,3,3.1,200,125,125,200,100,100,2,w,1.2711994647979736,1
7,1,175,catch,NA,NA,NA,3,3.1,181,144,59,131,128,62,1,NA,0.7553761005401611,1
7,1,176,critical,dwh,45,lower,1,1.3,65,65,57,133,133,57,3,h,1.4680962562561035,1
7,1,177,critical,hdw,60,lower,2.1,2.11,133,57,55,55,57,133,1,h,0.8502976894378662,1
7,1,178,filler_random,NA,NA,NA,2.1,2.11,162.46337457218212,119.32802188255147,167.1366111388612,152.33752651876776,140.03377328212107,69.0417473781679,2,NA,0.6618030071258545,1
7,1,179,filler_random,NA,NA,NA,2.1,2.12,60.72299308000859,57.914149643659584,108.48228737009683,114.96202601845488,170.27977672985753,87.97396768279842,3,NA,0.9780251979827881,1
7,1,180,critical,wdh,45,upper,2.1,2.12,125,200,117,117,200,125,1,w,1.8750474452972412,1
7,1,181,filler_square,NA,NA,NA,2.2,2.21,66.41629099154432,64.43120382133658,57.54528227565436,59.98103369183237,74.11045794249435,74.11045794249435,3,NA,0.9997620582580566,1
7,1,182,critical,dhw,45,lower,3,3.1,65,65,133,57,57,133,2,h,1.3169646263122559,1
7,1,183,critical,whd,45,lower,2.1,2.12,57,133,133,57,65,65,2,h,1.3437235355377197,1
7,1,184,critical,hdw,60,upper,1,1.3,200,125,100,100,125,200,1,h,1.4006545543670654,1
7,1,185,critical,wdh,45,upper,2.1,2.11,125,200,117,117,200,125,1,w,1.6170644760131836,1
7,1,186,filler_square,NA,NA,NA,3,3.1,171.26912031243458,171.26912031243458,132.91048368870855,102.1927963396138,86.76399504090854,152.69759937403938,1,NA,0.8689835071563721,1
7,1,187,filler_square,NA,NA,NA,1,1.2,162.58640579432705,73.88836024483896,195.26551531768115,195.26551531768115,188.57883210079302,109.1234777852533,2,NA,0.9848754405975342,1
7,1,188,catch,NA,NA,NA,2.1,2.11,89,101,160,165,97,93,2,NA,0.6825573444366455,1
7,1,189,filler_random,NA,NA,NA,3,3.1,177.25685592604788,124.10222764648302,186.68286375041097,191.02160882795317,81.79287187174349,86.35606651418448,2,NA,0.7417013645172119,1
7,1,190,critical,dhw,60,upper,2.1,2.11,100,100,200,125,125,200,3,w,1.5189142227172852,1
7,1,191,filler_random,NA,NA,NA,3,3.2,72.78508884604452,117.32949538721562,198.07840607040472,121.60635667293286,90.00318209937731,82.36472753277715,2,NA,0.6453289985656738,1
7,1,192,critical,whd,45,upper,4,4.2,125,200,200,125,117,117,1,w,1.4611444473266602,1
7,1,193,filler_random,NA,NA,NA,2.2,2.21,186.14003991663648,194.10341042868959,166.40977265879027,84.39048489657125,66.310122199548,199.76369065898874,2,NA,0.7300515174865723,0
7,1,194,catch,NA,NA,NA,2.2,2.22,58,132,145,180,107,83,2,NA,1.149285078048706,1
7,1,195,critical,dhw,60,lower,2.1,2.11,55,55,133,57,57,133,2,h,1.4767117500305176,1
7,1,196,filler_square,NA,NA,NA,4,4.2,156.84820126641898,156.84820126641898,87.10610332333954,90.04179222131364,137.28059036297003,142.8378583529383,1,NA,1.224945306777954,1
7,1,197,critical,wdh,60,upper,3,3.1,125,200,100,100,200,125,3,h,1.1339969635009766,1
7,1,198,filler_random,NA,NA,NA,1,1.2,118.00382040193048,67.66461952559052,122.38387668884812,93.73722011036625,199.01787587685203,88.44871585205996,3,NA,0.7763457298278809,1
7,1,199,filler_square,NA,NA,NA,2.1,2.12,190.18697368846142,190.18697368846142,103.90267860877296,184.6843052022603,69.84466549645903,142.2463342463264,1,NA,0.63365936279296875,1
7,1,200,filler_square,NA,NA,NA,3,3.1,114.97871306713736,117.64059251694835,103.33777825699218,109.7846521641275,124.98439428012058,124.98439428012058,3,NA,1.1667170524597168,1
7,1,201,filler_random,NA,NA,NA,2.2,2.21,102.62708233972015,99.3021360825201,58.81358103462167,170.37970286483642,199.0579268887103,96.39079378523348,3,NA,2.037907838821411,1
7,1,202,filler_random,NA,NA,NA,2.2,2.22,64.10009153221095,175.65245570554922,166.7177464004812,173.24247534326244,172.70391253257435,165.33071975074228,2,NA,1.3226892948150635,1
7,1,203,filler_random,NA,NA,NA,4,4.2,168.72252870928583,195.49902049825178,179.58818515154525,192.92173795718352,180.05980387933533,196.9138636399654,3,NA,5.309788465499878,1
7,1,204,critical,hdw,60,lower,3,3.1,133,57,55,55,57,133,1,h,1.4971857070922852,1
7,1,205,filler_random,NA,NA,NA,2.2,2.21,153.3613560718388,66.9976974815798,144.15776177522355,167.021160099476,72.8152525453199,187.98007340673206,2,NA,0.7545299530029297,1
7,1,206,filler_random,NA,NA,NA,3,3.1,87.52864315439236,73.18166700215001,75.778486701018,158.57671543066164,139.5094235830789,71.5578414856065,2,NA,1.428311824798584,1
7,1,207,critical,dwh,60,lower,4,4.2,55,55,57,133,133,57,3,h,0.9213037490844727,1
7,1,208,critical,hwd,60,upper,2.1,2.11,200,125,125,200,100,100,2,w,1.851513147354126,1
7,1,209,critical,hwd,60,lower,3,3.2,133,57,57,133,55,55,1,h,2.241041898727417,1
7,1,210,filler_square,NA,NA,NA,2.2,2.21,195.6224751418297,195.6224751418297,176.99248901107538,144.0272787968326,173.06211895128888,85.28361549612916,1,NA,1.0211327075958252,1
7,2,1,critical,whd,45,lower,4,4.2,57,133,133,57,65,65,2,h,2.0657799243927,1
7,2,2,filler_square,NA,NA,NA,4,4.1,108.52790199829087,108.52790199829087,82.2389045306007,66.60206257674048,106.76113988622598,70.63740847676624,1,NA,1.7501299381256104,1
7,2,3,critical,wdh,45,lower,2.1,2.11,57,133,65,65,133,57,1,w,2.8954780101776123,1
7,2,4,filler_square,NA,NA,NA,4,4.1,195.05314991374533,195.05314991374533,82.06592264795628,137.61884493074615,137.34612107087173,181.10799443793877,1,NA,0.9001741409301758,1
7,2,5,filler_random,NA,NA,NA,3,3.2,97.7784716935956,174.58013373407772,120.89328025726482,183.68767217710126,160.1320332720255,61.14674984929823,2,NA,0.9668011665344238,1
7,2,6,filler_square,NA,NA,NA,2.2,2.21,128.3665301028724,188.70157299542927,80.37580439283214,129.31630617565844,194.08330476324085,194.08330476324085,3,NA,0.8476648330688477,1
7,2,7,critical,hdw,45,upper,1,1.3,200,125,117,117,125,200,1,h,0.971235990524292,1
7,2,8,filler_square,NA,NA,NA,3,3.1,107.96364249707722,101.87799927676184,112.64169221472585,112.64169221472585,80.72849486474176,110.83620761451076,2,NA,0.7004203796386719,1
7,2,9,filler_square,NA,NA,NA,2.1,2.11,63.032746260016346,73.1325886264708,92.85697976491403,92.85697976491403,69.24894831833845,67.68701910292977,2,NA,0.8052675724029541,1
7,2,10,critical,hwd,45,lower,4,4.2,133,57,57,133,65,65,1,h,0.8139588832855225,1
7,2,11,critical,hdw,45,lower,4,4.1,133,57,65,65,57,133,1,h,0.9545035362243652,1
7,2,12,filler_random,NA,NA,NA,2.2,2.22,79.46582861780095,166.56800789476495,64.81564013571412,138.46784927038186,188.86765768138815,144.29159094508455,3,NA,0.788104772567749,1
7,2,13,critical,whd,60,lower,2.1,2.12,57,133,133,57,55,55,2,h,2.3958241939544678,1
7,2,14,critical,hwd,45,lower,2.1,2.12,133,57,57,133,65,65,1,h,0.754460334777832,1
7,2,15,critical,hwd,60,upper,2.1,2.12,200,125,125,200,100,100,2,w,1.300487995147705,1
7,2,16,critical,hdw,45,lower,2.1,2.12,133,57,65,65,57,133,1,h,1.2786996364593506,1
7,2,17,critical,dwh,45,lower,2.1,2.11,65,65,57,133,133,57,3,h,1.2109613418579102,1
7,2,18,catch,NA,NA,NA,2.1,2.11,114,76,170,155,114,76,2,NA,0.7150053977966309,1
7,2,19,critical,hwd,45,upper,3,3.2,200,125,125,200,117,117,2,w,1.1657218933105469,1
7,2,20,filler_random,NA,NA,NA,2.2,2.21,185.43959025181704,167.59459098508802,148.91244705063718,145.17055294501438,75.84663469252885,135.0043065423082,1,NA,0.7248275279998779,1
7,2,21,critical,hdw,60,lower,2.1,2.11,133,57,55,55,57,133,1,h,1.078930377960205,1
7,2,22,critical,dhw,45,lower,3,3.2,65,65,133,57,57,133,2,h,1.011009693145752,1
7,2,23,filler_random,NA,NA,NA,3,3.2,185.48452929678828,102.16897548383362,116.41432702724899,99.5613161379035,123.07220146124534,140.30649519206253,1,NA,1.0171363353729248,1
7,2,24,critical,dhw,60,lower,1,1.2,55,55,133,57,57,133,2,h,1.4004626274108887,1
7,2,25,filler_square,NA,NA,NA,2.1,2.11,130.8789013193741,157.5683058429223,115.52747761348421,105.9901578472643,166.7716271473733,166.7716271473733,3,NA,1.0699114799499512,1
7,2,26,critical,hwd,45,lower,1,1.1,133,57,57,133,65,65,1,h,1.3548357486724854,1
7,2,27,critical,wdh,45,lower,2.1,2.12,57,133,65,65,133,57,1,w,1.4597394466400146,1
7,2,28,filler_random,NA,NA,NA,3,3.2,186.39699248592638,115.57667345115436,180.1900086470646,182.75508756549863,150.69037370583766,134.30312876318186,2,NA,1.7032825946807861,1
7,2,29,critical,wdh,60,lower,2.1,2.11,57,133,55,55,133,57,3,h,1.867063283920288,1
7,2,30,critical,hwd,60,lower,4,4.1,133,57,57,133,55,55,1,h,1.0790648460388184,1
7,2,31,critical,dhw,60,upper,2.1,2.11,100,100,200,125,125,200,3,w,1.6338305473327637,1
7,2,32,filler_random,NA,NA,NA,4,4.1,158.54645573888342,121.43426000653845,57.88978702597715,79.69210136260529,104.61051501163467,120.54532280915788,1,NA,0.8660552501678467,1
7,2,33,filler_square,NA,NA,NA,2.1,2.11,78.38185146403522,131.6250667059721,62.60580207824039,69.82379962329946,171.78287993306668,171.78287993306668,3,NA,1.2364115715026855,1
7,2,34,critical,wdh,60,lower,3,3.2,57,133,55,55,133,57,3,h,1.300316572189331,1
7,2,35,critical,whd,60,upper,4,4.2,125,200,200,125,100,100,1,w,1.1983392238616943,1
7,2,36,critical,dhw,60,upper,2.1,2.11,100,100,200,125,125,200,3,w,1.4197916984558105,1
7,2,37,critical,whd,45,upper,3,3.2,125,200,200,125,117,117,1,w,1.162365436553955,1
7,2,38,filler_square,NA,NA,NA,1,1.3,171.98059544693996,164.7081727060668,115.13254163579494,64.81784427396364,183.67955243571055,183.67955243571055,3,NA,1.0020363330841064,1
7,2,39,critical,dhw,60,upper,3,3.2,100,100,200,125,125,200,2,h,2.634035110473633,1
7,2,40,critical,whd,45,upper,2.1,2.12,125,200,200,125,117,117,1,w,1.4381310939788818,1
7,2,41,filler_square,NA,NA,NA,4,4.1,66.70180135343264,58.61098371719182,76.34904587995963,145.39956764889206,152.313523914006,152.313523914006,3,NA,1.0124177932739258,1
7,2,42,filler_square,NA,NA,NA,2.1,2.12,59.762016035439835,61.710079727285986,66.3804407104783,60.324894761099955,70.45533871453435,70.45533871453435,3,NA,1.5637190341949463,1
7,2,43,critical,wdh,45,upper,4,4.2,125,200,117,117,200,125,3,h,1.4756300449371338,1
7,2,44,critical,whd,60,lower,2.1,2.12,57,133,133,57,55,55,2,h,0.9434499740600586,1
7,2,45,critical,hwd,45,lower,3,3.2,133,57,57,133,65,65,1,h,1.0004611015319824,1
7,2,46,critical,whd,60,lower,3,3.2,57,133,133,57,55,55,2,h,1.0228796005249023,1
7,2,47,critical,hwd,60,lower,1,1.2,133,57,57,133,55,55,1,h,1.1667351722717285,1
7,2,48,filler_square,NA,NA,NA,2.2,2.22,91.92991104934276,99.2944015475463,116.66937664223497,141.61408416754733,158.09665347304684,158.09665347304684,3,NA,0.8777339458465576,1
7,2,49,filler_square,NA,NA,NA,2.2,2.22,110.91472969775742,94.11241485921487,96.13553999131062,91.78199328330373,117.18887168904065,117.18887168904065,3,NA,1.136626958847046,1
7,2,50,filler_random,NA,NA,NA,3,3.1,146.70613673138698,188.21597357466274,130.86075267293523,67.75836415309136,74.17635404080482,195.6150071847342,1,NA,0.8918209075927734,1
7,2,51,critical,whd,45,lower,2.1,2.12,57,133,133,57,65,65,2,h,1.5750319957733154,1
7,2,52,filler_random,NA,NA,NA,4,4.1,75.70314316001983,182.89644612998796,78.39894001963842,67.99817358051999,151.28525637836327,97.72270958990492,1,NA,1.8318090438842773,0
7,2,53,critical,wdh,60,lower,4,4.1,57,133,55,55,133,57,1,w,2.165910005569458,1
7,2,54,critical,dwh,45,upper,4,4.2,117,117,125,200,200,125,2,w,1.667588233947754,1
7,2,55,critical,dwh,60,upper,4,4.1,100,100,125,200,200,125,2,w,1.439610481262207,1
7,2,56,critical,hwd,60,upper,4,4.2,200,125,125,200,100,100,3,d,1.2935714721679688,0
7,2,57,filler_random,NA,NA,NA,2.1,2.12,82.7574049779951,132.6238928099276,180.13863136447878,96.6726707794814,104.77515377914,129.4894323842225,2,NA,1.6828796863555908,1
7,2,58,filler_random,NA,NA,NA,1,1.3,91.23080206754764,144.2381936958787,188.99302351746857,169.93821916496302,164.69890517720103,146.30580305637812,2,NA,1.1971619129180908,1
7,2,59,critical,dhw,60,upper,1,1.2,100,100,200,125,125,200,2,h,0.8836078643798828,1
7,2,60,filler_random,NA,NA,NA,2.1,2.11,189.63241214957498,192.59871416704922,193.6869464627941,165.7160360115248,59.321187057466,177.32275792329366,1,NA,1.3269174098968506,1
7,2,61,critical,dwh,45,lower,4,4.1,65,65,57,133,133,57,3,h,1.5766634941101074,1
7,2,62,critical,whd,45,lower,3,3.2,57,133,133,57,65,65,2,h,1.7522268295288086,1
7,2,63,critical,whd,60,upper,2.1,2.12,125,200,200,125,100,100,1,w,2.0417447090148926,1
7,2,64,critical,wdh,45,upper,1,1.3,125,200,117,117,200,125,1,w,1.4209907054901123,1
7,2,65,critical,wdh,45,upper,2.1,2.12,125,200,117,117,200,125,1,w,1.8123273849487305,1
7,2,66,critical,hdw,60,upper,3,3.1,200,125,100,100,125,200,3,w,1.2915563583374023,1
7,2,67,catch,NA,NA,NA,2.1,2.11,69,121,124,66,136,189,2,NA,0.8321008682250977,0
7,2,68,critical,hdw,60,lower,3,3.1,133,57,55,55,57,133,1,h,4.092072010040283,1
7,2,69,critical,dhw,60,lower,3,3.1,55,55,133,57,57,133,2,h,1.4712324142456055,1
7,2,70,critical,hdw,45,upper,4,4.2,200,125,117,117,125,200,3,w,2.4508779048919678,1
7,2,71,filler_random,NA,NA,NA,3,3.2,66.02451006103615,66.16964025936129,196.60514762898472,141.1142354847861,73.81230297813724,91.04331532538556,2,NA,0.960352897644043,1
7,2,72,critical,dhw,60,upper,4,4.1,100,100,200,125,125,200,3,w,1.1766598224639893,1
7,2,73,critical,hdw,60,upper,1,1.1,200,125,100,100,125,200,3,w,1.4418449401855469,1
7,2,74,filler_square,NA,NA,NA,2.1,2.11,73.51952732245417,62.73502970697722,103.03809914746684,103.03809914746684,57.447772875818195,67.72411439800052,2,NA,0.9101064205169678,1
7,2,75,critical,whd,60,upper,2.1,2.11,125,200,200,125,100,100,2,h,1.5286595821380615,1
7,2,76,filler_random,NA,NA,NA,2.1,2.12,82.76651550856477,57.4898573840555,119.08124946248068,134.50943973842305,75.91558762971349,62.56866520378799,2,NA,0.9542486667633057,1
7,2,77,filler_square,NA,NA,NA,2.1,2.12,63.024442409289904,114.40520257003688,129.8728207647519,129.8728207647519,87.91302207974101,113.31477310217942,2,NA,0.7498111724853516,1
7,2,78,critical,dwh,45,lower,3,3.1,65,65,57,133,133,57,3,h,1.2443592548370361,1
7,2,79,critical,hwd,45,lower,2.1,2.12,133,57,57,133,65,65,1,h,1.017009973526001,1
7,2,80,filler_square,NA,NA,NA,2.2,2.21,62.22918456732816,65.62456252604439,59.1490209322471,60.89342429395889,66.00616463430748,66.00616463430748,3,NA,1.1437902450561523,1
7,2,81,critical,dhw,60,lower,4,4.2,55,55,133,57,57,133,2,h,1.808175802230835,1
7,2,82,filler_random,NA,NA,NA,2.2,2.22,167.38340327424484,94.16673971484526,118.99327018059941,122.09695125752322,86.35519468463771,99.72494410720958,1,NA,1.175138235092163,1
7,2,83,filler_random,NA,NA,NA,3,3.1,179.57024988022133,111.36777299659374,160.02043265431263,75.79387335119632,69.45229129885402,106.2746484658042,1,NA,0.8545358180999756,1
7,2,84,filler_random,NA,NA,NA,2.1,2.11,103.66627831597695,154.40596093567726,136.65422511786267,139.76126053465265,131.9950494083954,78.7062443704554,2,NA,0.8604528903961182,1
7,2,85,critical,hwd,60,lower,2.1,2.11,133,57,57,133,55,55,1,h,1.2332701683044434,1
7,2,86,critical,wdh,45,upper,2.1,2.11,125,200,117,117,200,125,1,w,1.453524112701416,1
7,2,87,filler_random,NA,NA,NA,2.1,2.11,161.64764131383245,118.44765233777031,79.75530793366161,143.16216905433302,87.48369490830154,85.86617592034914,1,NA,1.4749467372894287,1
7,2,88,filler_square,NA,NA,NA,2.1,2.11,99.31262753034653,130.7474785531333,173.06423737762765,173.06423737762765,81.25027052053495,124.91551826673427,2,NA,0.7668142318725586,1
7,2,89,critical,hwd,60,lower,3,3.2,133,57,57,133,55,55,1,h,1.1181447505950928,1
7,2,90,catch,NA,NA,NA,1,1.2,105,85,141,184,101,89,2,NA,0.7681491374969482,1
7,2,91,critical,whd,60,upper,3,3.1,125,200,200,125,100,100,1,w,1.498422622680664,1
7,2,92,filler_random,NA,NA,NA,2.2,2.21,131.9704565405244,110.49716463274035,121.6813530838843,99.0779841676869,106.87685097454158,88.96142145445515,1,NA,1.4599978923797607,1
7,2,93,catch,NA,NA,NA,2.2,2.21,115,75,87,103,127,198,3,NA,0.82494354248046875,1
7,2,94,filler_random,NA,NA,NA,4,4.1,158.4389878740273,122.98153237738453,156.57839673915663,69.88235010871058,114.81014356192497,60.43129620885395,1,NA,1.2165849208831787,1
7,2,95,filler_random,NA,NA,NA,3,3.2,59.658204615317615,154.32762440919132,158.02829018083503,155.69019984220358,76.62428037743075,175.70671953590136,2,NA,0.7881920337677002,1
7,2,96,critical,hdw,45,lower,3,3.1,133,57,65,65,57,133,1,h,1.366567850112915,1
7,2,97,critical,dhw,45,lower,1,1.3,65,65,133,57,57,133,2,h,1.3253483772277832,1
7,2,98,critical,whd,60,lower,1,1.2,57,133,133,57,55,55,2,h,1.0484981536865234,1
7,2,99,critical,wdh,60,upper,1,1.1,125,200,100,100,200,125,1,w,1.7879362106323242,1
7,2,100,critical,wdh,45,upper,3,3.1,125,200,117,117,200,125,1,w,1.4596741199493408,1
7,2,101,critical,dwh,60,upper,2.1,2.11,100,100,125,200,200,125,2,w,1.225123405456543,1
7,2,102,filler_square,NA,NA,NA,1,1.3,80.19870040334496,80.19870040334496,74.23620529192259,75.10180538260366,73.94133942107031,63.256096283640574,1,NA,2.047747850418091,1
7,2,103,critical,dhw,45,upper,2.1,2.11,117,117,200,125,125,200,3,w,1.8594872951507568,1
7,2,104,critical,dhw,45,upper,1,1.1,117,117,200,125,125,200,3,w,2.0167460441589355,1
7,2,105,catch,NA,NA,NA,2.1,2.11,154,171,70,120,68,122,1,NA,0.7504608631134033,1
7,2,106,filler_random,NA,NA,NA,1,1.3,66.32460784104143,160.23342256221827,91.55911277080901,171.57499728090323,67.3606973150602,168.17638937783966,2,NA,0.99147796630859375,1
7,2,107,critical,wdh,60,lower,1,1.2,57,133,55,55,133,57,3,h,2.6948623657226562,1
7,2,108,filler_random,NA,NA,NA,2.1,2.11,93.23660576676485,157.3835884019212,180.2158152666264,170.8437912246093,176.695375153847,57.19587264852244,2,NA,1.0506432056427002,1
7,2,109,catch,NA,NA,NA,2.1,2.12,125,65,127,63,154,171,3,NA,0.9498827457427979,1
7,2,110,critical,wdh,60,lower,2.1,2.12,57,133,55,55,133,57,3,h,1.2391982078552246,1
7,2,111,critical,hwd,60,upper,3,3.1,200,125,125,200,100,100,2,w,1.6770038604736328,1
7,2,112,critical,dhw,45,upper,4,4.1,117,117,200,125,125,200,3,w,1.3146278858184814,1
7,2,113,filler_random,NA,NA,NA,2.1,2.11,176.99994136395551,105.3126316843766,117.0278695913743,107.62747855979293,194.15462233272746,145.32969998106725,3,NA,1.4437661170959473,1
7,2,114,critical,wdh,60,upper,2.1,2.11,125,200,100,100,200,125,1,w,2.2909159660339355,1
7,2,115,critical,dhw,45,lower,4,4.2,65,65,133,57,57,133,2,h,1.540942668914795,1
